Date,Open,High,Low,Close,Adj Close,Volume
1988-07-11,5.937500,6.125000,5.906250,6.093750,2.811056,1766000
1988-07-18,6.031250,6.250000,5.906250,5.937500,2.738977,4189200
1988-07-25,5.968750,6.187500,5.875000,6.156250,2.839886,2891600
1988-08-01,6.156250,6.187500,5.937500,5.968750,2.753391,4645200
1988-08-08,6.218750,6.281250,6.031250,6.062500,2.796639,5895200
1988-08-15,6.031250,6.250000,5.937500,5.968750,2.753391,2070400
1988-08-22,5.968750,5.968750,5.718750,5.843750,2.715634,2688000
1988-08-29,5.906250,6.093750,5.812500,6.031250,2.802766,2653200
1988-09-05,6.062500,6.156250,6.000000,6.093750,2.831813,2690400
1988-09-12,6.093750,6.375000,6.093750,6.156250,2.860856,6013600
1988-09-19,6.156250,6.250000,6.031250,6.250000,2.904423,5520800
1988-09-26,6.218750,6.375000,6.062500,6.250000,2.904423,3341600
1988-10-03,6.250000,6.656250,6.156250,6.593750,3.064166,5263600
1988-10-10,6.656250,6.687500,6.531250,6.593750,3.064166,3408000
1988-10-17,6.531250,7.156250,6.531250,7.093750,3.296518,6548000
1988-10-24,7.093750,7.156250,6.562500,6.812500,3.165820,4952800
1988-10-31,6.781250,6.843750,6.625000,6.656250,3.093210,2448800
1988-11-07,6.437500,6.531250,6.281250,6.343750,2.947989,3756000
1988-11-14,6.343750,6.375000,6.187500,6.281250,2.918944,2583600
1988-11-21,6.218750,6.218750,6.093750,6.125000,2.866500,1090400
1988-11-28,6.125000,6.281250,6.093750,6.156250,2.881125,1853600
1988-12-05,6.187500,6.437500,6.156250,6.437500,3.012749,2280800
1988-12-12,6.437500,6.500000,6.187500,6.281250,2.939625,1736400
1988-12-19,6.250000,6.625000,6.187500,6.562500,3.071250,2693600
1988-12-26,6.562500,6.593750,6.343750,6.500000,3.041999,1509600
1989-01-02,6.500000,6.625000,6.312500,6.468750,3.027374,2600800
1989-01-09,6.500000,6.531250,6.312500,6.468750,3.027374,1791600
1989-01-16,6.500000,6.531250,6.312500,6.406250,2.998125,2090400
1989-01-23,6.406250,6.500000,6.187500,6.406250,2.998125,3457200
1989-01-30,6.406250,6.593750,6.312500,6.500000,3.041999,4177200
1989-02-06,6.531250,6.812500,6.437500,6.500000,3.041999,4919200
1989-02-13,6.531250,6.687500,6.500000,6.656250,3.115125,3121600
1989-02-20,6.593750,6.593750,6.218750,6.343750,2.968874,2330800
1989-02-27,6.312500,6.531250,6.218750,6.312500,2.973795,1348400
1989-03-06,6.375000,6.625000,6.343750,6.468750,3.047405,2738400
1989-03-13,6.468750,6.656250,6.406250,6.437500,3.032682,3110400
1989-03-20,6.406250,6.468750,6.312500,6.406250,3.017961,1249200
1989-03-27,6.343750,6.625000,6.312500,6.625000,3.121013,1498800
1989-04-03,6.562500,6.843750,6.500000,6.718750,3.165179,3038800
1989-04-10,6.750000,7.093750,6.718750,7.000000,3.297675,5385600
1989-04-17,6.968750,7.281250,6.906250,7.218750,3.400727,3778400
1989-04-24,7.250000,7.250000,7.093750,7.093750,3.341840,3004800
1989-05-01,7.031250,7.375000,6.843750,7.093750,3.341840,3710400
1989-05-08,7.156250,7.343750,7.093750,7.312500,3.444892,2687200
1989-05-15,7.312500,7.406250,7.093750,7.187500,3.386002,3016400
1989-05-22,7.281250,7.281250,6.968750,7.218750,3.421373,3031200
1989-05-29,7.218750,7.281250,7.093750,7.250000,3.436184,2431600
1989-06-05,7.375000,7.812500,7.250000,7.656250,3.628728,9041600
1989-06-12,7.687500,7.875000,7.593750,7.750000,3.673164,4922400
1989-06-19,7.718750,8.500000,7.687500,8.406250,3.984197,5900400
1989-06-26,8.468750,8.500000,7.687500,8.281250,3.924954,6205600
1989-07-03,8.281250,8.312500,8.093750,8.250000,3.910139,2950400
1989-07-10,8.250000,8.437500,8.187500,8.375000,3.969386,2731200
1989-07-17,8.312500,8.375000,8.218750,8.375000,3.969386,2748400
1989-07-24,8.375000,8.843750,8.093750,8.687500,4.117496,5106400
1989-07-31,8.718750,8.875000,8.531250,8.593750,4.073064,3450400
1989-08-07,8.593750,8.718750,8.156250,8.187500,3.880518,2894400
1989-08-14,8.156250,8.281250,7.812500,8.125000,3.850898,3946000
1989-08-21,8.125000,8.250000,7.812500,8.187500,3.880518,4784400
1989-08-28,8.187500,8.406250,8.125000,8.312500,3.963542,2573200
1989-09-04,8.281250,8.343750,8.062500,8.187500,3.903942,2582800
1989-09-11,8.125000,8.187500,7.812500,8.000000,3.814538,2172000
1989-09-18,7.937500,8.312500,7.843750,8.281250,3.948646,2308400
1989-09-25,8.218750,8.312500,8.062500,8.250000,3.933741,1800800
1989-10-02,8.187500,8.625000,8.125000,8.500000,4.052947,4067200
1989-10-09,8.593750,9.062500,8.156250,8.156250,3.889041,5344000
1989-10-16,7.937500,8.937500,7.812500,8.875000,4.231756,4237200
1989-10-23,8.812500,8.906250,8.406250,8.468750,4.038048,3136000
1989-10-30,8.406250,8.593750,8.312500,8.500000,4.052947,2024800
1989-11-06,8.468750,8.625000,8.218750,8.562500,4.082750,1672400
1989-11-13,8.500000,9.218750,8.468750,9.125000,4.350956,3864800
1989-11-20,8.968750,9.031250,8.593750,8.875000,4.231756,1789200
1989-11-27,8.843750,8.937500,8.500000,8.843750,4.239501,4064800
1989-12-04,8.781250,8.875000,8.437500,8.781250,4.209540,2211600
1989-12-11,8.718750,8.843750,8.562500,8.812500,4.224524,2047200
1989-12-18,8.781250,9.000000,8.593750,8.875000,4.254486,1740000
1989-12-25,8.875000,9.000000,8.781250,8.968750,4.299424,618800
1990-01-01,8.906250,9.156250,8.843750,8.875000,4.254486,2177200
1990-01-08,8.781250,8.906250,8.468750,8.468750,4.059736,1721200
1990-01-15,8.468750,8.500000,8.281250,8.375000,4.014794,2248000
1990-01-22,8.312500,8.375000,7.875000,8.062500,3.864988,2106400
1990-01-29,8.000000,8.031250,7.687500,8.000000,3.835026,2303200
1990-02-05,7.968750,8.062500,7.750000,7.937500,3.805067,1412800
1990-02-12,7.875000,7.937500,7.500000,7.531250,3.610319,2410000
1990-02-19,7.500000,7.531250,7.062500,7.375000,3.535418,3386000
1990-02-26,7.375000,7.656250,7.218750,7.531250,3.633841,3578000
1990-03-05,7.593750,7.968750,7.531250,7.875000,3.799703,1924000
1990-03-12,7.812500,8.000000,7.656250,7.937500,3.829857,1892000
1990-03-19,7.875000,8.031250,7.656250,7.750000,3.739387,1336000
1990-03-26,7.718750,7.937500,7.562500,7.937500,3.829857,2155600
1990-04-02,7.937500,8.187500,7.812500,8.156250,3.935405,2298400
1990-04-09,8.218750,8.500000,8.218750,8.406250,4.056031,1796400
1990-04-16,8.468750,8.500000,7.812500,7.843750,3.784621,2687600
1990-04-23,7.843750,7.937500,7.687500,7.812500,3.769543,1627600
1990-04-30,7.750000,8.281250,7.718750,8.250000,3.980636,3076800
1990-05-07,8.250000,8.812500,8.218750,8.750000,4.221890,3187600
1990-05-14,8.718750,8.843750,8.500000,8.625000,4.161577,3745600
1990-05-21,8.562500,8.750000,8.562500,8.656250,4.176654,1781200
1990-05-28,8.625000,8.843750,8.500000,8.750000,4.245888,1612400
1990-06-04,8.781250,9.031250,8.750000,8.843750,4.291383,3054400
1990-06-11,8.781250,9.187500,8.718750,9.125000,4.427855,2579200
1990-06-18,9.093750,9.281250,8.906250,9.187500,4.458182,2326400
1990-06-25,9.156250,9.531250,8.906250,9.406250,4.564332,2866800
1990-07-02,9.406250,9.468750,9.125000,9.375000,4.549166,926000
1990-07-09,9.375000,9.875000,9.312500,9.812500,4.761460,2772000
1990-07-16,9.843750,9.906250,9.531250,9.562500,4.640148,1852000
1990-07-23,9.593750,9.843750,9.187500,9.781250,4.746296,2860000
1990-07-30,9.750000,9.812500,8.750000,9.062500,4.397527,2567200
1990-08-06,8.875000,9.562500,8.718750,9.281250,4.503673,2773200
1990-08-13,9.218750,9.531250,8.687500,8.750000,4.245888,2537200
1990-08-20,8.718750,8.781250,8.187500,8.562500,4.154904,3377600
1990-08-27,8.781250,9.531250,8.781250,9.500000,4.659746,3129200
1990-09-03,9.375000,9.375000,8.875000,9.125000,4.475810,1329200
1990-09-10,9.218750,9.312500,8.875000,8.968750,4.399169,2301200
1990-09-17,9.000000,9.062500,8.656250,8.843750,4.337858,1837600
1990-09-24,8.750000,9.062500,8.531250,9.031250,4.429824,2086400
1990-10-01,9.125000,9.531250,9.062500,9.375000,4.598435,2846800
1990-10-08,9.406250,9.500000,8.625000,8.937500,4.383841,2393600
1990-10-15,9.000000,9.312500,8.781250,9.187500,4.506466,3026000
1990-10-22,9.156250,9.250000,8.468750,8.468750,4.153919,5056400
1990-10-29,8.468750,8.875000,8.437500,8.656250,4.245888,2428800
1990-11-05,8.718750,8.906250,8.625000,8.906250,4.368512,2216400
1990-11-12,8.906250,9.062500,8.718750,8.812500,4.322529,2391600
1990-11-19,8.781250,8.875000,8.500000,8.656250,4.245888,1502800
1990-11-26,8.562500,8.875000,8.531250,8.750000,4.319443,2238800
1990-12-03,8.812500,9.593750,8.781250,9.500000,4.689680,3411600
1990-12-10,9.468750,9.687500,9.312500,9.468750,4.674253,1684800
1990-12-17,9.468750,9.718750,9.250000,9.625000,4.751390,2553200
1990-12-24,9.625000,9.625000,9.343750,9.343750,4.612552,573200
1990-12-31,9.375000,9.406250,9.125000,9.187500,4.535416,1642000
1991-01-07,9.093750,9.187500,8.781250,9.187500,4.535416,2000400
1991-01-14,9.093750,9.875000,9.031250,9.843750,4.859374,2023200
1991-01-21,9.750000,10.000000,9.531250,9.906250,4.890228,1422800
1991-01-28,9.906250,10.093750,9.656250,9.937500,4.905655,1915200
1991-02-04,9.968750,10.468750,9.906250,10.281250,5.075345,2980800
1991-02-11,10.312500,10.593750,9.718750,9.718750,4.797669,5536000
1991-02-18,9.750000,10.125000,9.406250,9.937500,4.905655,3878000
1991-02-25,10.125000,10.125000,9.875000,9.968750,4.949729,3007200
1991-03-04,10.000000,10.031250,9.843750,9.906250,4.918694,3268000
1991-03-11,9.906250,10.093750,9.468750,9.625000,4.779048,3285600
1991-03-18,9.500000,10.343750,9.500000,10.156250,5.042825,2343200
1991-03-25,10.187500,10.500000,10.000000,10.218750,5.073857,2205600
1991-04-01,10.187500,10.593750,9.937500,10.375000,5.151443,2122400
1991-04-08,10.437500,10.468750,10.093750,10.312500,5.120408,1588400
1991-04-15,10.312500,10.468750,10.062500,10.312500,5.120408,1681200
1991-04-22,10.218750,10.281250,10.031250,10.062500,4.996274,1222400
1991-04-29,10.062500,10.468750,9.906250,10.468750,5.197990,2146800
1991-05-06,10.500000,10.875000,10.437500,10.562500,5.244540,1862000
1991-05-13,10.625000,10.875000,10.500000,10.812500,5.368670,1657200
1991-05-20,10.750000,10.968750,10.687500,10.875000,5.399701,1577200
1991-05-27,10.875000,10.968750,10.750000,10.968750,5.474731,1504800
1991-06-03,10.875000,10.968750,10.687500,10.718750,5.349952,1115200
1991-06-10,10.718750,10.843750,10.531250,10.625000,5.303160,1778800
1991-06-17,10.593750,10.593750,10.031250,10.125000,5.053597,2091600
1991-06-24,10.156250,10.437500,9.968750,10.187500,5.084796,2109200
1991-07-01,10.218750,10.656250,10.218750,10.500000,5.240771,1570000
1991-07-08,10.375000,10.562500,10.062500,10.375000,5.178380,1744800
1991-07-15,10.375000,10.562500,10.281250,10.437500,5.209577,1308800
1991-07-22,10.406250,10.468750,10.125000,10.437500,5.209577,1132400
1991-07-29,10.437500,10.500000,10.281250,10.406250,5.193980,976000
1991-08-05,10.437500,10.593750,10.250000,10.406250,5.193980,1794400
1991-08-12,10.343750,10.437500,10.218750,10.312500,5.147183,1781200
1991-08-19,10.187500,10.562500,10.000000,10.437500,5.209577,2163200
1991-08-26,10.437500,10.531250,10.406250,10.468750,5.256782,1176400
1991-09-02,10.468750,10.531250,9.812500,10.062500,5.052784,1728000
1991-09-09,10.125000,10.125000,9.625000,9.812500,4.927248,2258400
1991-09-16,9.812500,9.968750,9.625000,9.750000,4.895865,1724000
1991-09-23,9.718750,9.937500,9.718750,9.781250,4.911558,1154000
1991-09-30,9.812500,9.968750,9.656250,9.843750,4.942940,1086000
1991-10-07,9.843750,9.968750,9.687500,9.937500,4.990018,884400
1991-10-14,9.937500,10.281250,9.906250,10.125000,5.084167,1916000
1991-10-21,10.156250,10.250000,9.875000,10.062500,5.052784,1287600
1991-10-28,10.093750,10.406250,10.093750,10.218750,5.131243,1456400
1991-11-04,10.218750,10.250000,9.843750,10.093750,5.068478,1846000
1991-11-11,10.093750,10.437500,10.062500,10.281250,5.162627,1578800
1991-11-18,10.250000,10.312500,9.125000,9.218750,4.656677,3846400
1991-11-25,9.250000,9.593750,9.250000,9.500000,4.798745,1816000
1991-12-02,9.375000,9.656250,9.312500,9.500000,4.798745,3454000
1991-12-09,9.625000,10.093750,9.437500,10.093750,5.098670,4654000
1991-12-16,10.000000,10.312500,9.937500,10.250000,5.177593,4193200
1991-12-23,10.218750,10.750000,10.156250,10.718750,5.414372,1330400
1991-12-30,10.750000,11.187500,10.625000,11.187500,5.651154,2478000
1992-01-06,10.906250,11.312500,10.500000,10.968750,5.540656,3159600
1992-01-13,10.906250,11.000000,10.531250,10.593750,5.351233,1598000
1992-01-20,10.593750,10.718750,10.312500,10.625000,5.367018,1701200
1992-01-27,10.593750,10.625000,10.218750,10.281250,5.193379,2202400
1992-02-03,10.250000,11.062500,10.125000,10.906250,5.509086,3737600
1992-02-10,10.937500,11.156250,10.750000,11.000000,5.556442,3392400
1992-02-17,11.031250,11.125000,10.562500,10.593750,5.351233,2273600
1992-02-24,10.656250,10.843750,10.375000,10.562500,5.365845,3393600
1992-03-02,10.625000,10.656250,10.250000,10.281250,5.222966,2146000
1992-03-09,10.375000,10.375000,10.125000,10.312500,5.238840,2014800
1992-03-16,10.312500,10.406250,10.187500,10.312500,5.238840,2024000
1992-03-23,10.281250,10.281250,10.000000,10.031250,5.095964,1422000
1992-03-30,10.031250,10.187500,9.937500,10.187500,5.175338,1377200
1992-04-06,10.187500,10.375000,9.562500,9.906250,5.032464,3480000
1992-04-13,9.875000,10.250000,9.843750,10.250000,5.207088,1870000
1992-04-20,10.187500,10.187500,9.937500,10.000000,5.080090,1761200
1992-04-27,9.937500,10.343750,9.906250,10.281250,5.222966,2718400
1992-05-04,10.312500,10.468750,10.000000,10.031250,5.095964,2490800
1992-05-11,10.093750,10.125000,9.843750,9.843750,5.000712,1852000
1992-05-18,9.843750,10.093750,9.750000,9.937500,5.048341,2671200
1992-05-25,9.906250,10.250000,9.625000,10.156250,5.191768,2754800
1992-06-01,10.125000,10.250000,9.906250,10.093750,5.159822,1385200
1992-06-08,10.093750,10.093750,9.843750,9.843750,5.032023,1756000
1992-06-15,9.875000,10.062500,9.843750,10.062500,5.143843,1569600
1992-06-22,10.031250,10.531250,10.000000,10.343750,5.287617,1714800
1992-06-29,10.437500,10.562500,10.375000,10.500000,5.367492,1028400
1992-07-06,10.437500,10.812500,10.406250,10.718750,5.479315,1729200
1992-07-13,10.750000,11.062500,10.687500,10.875000,5.559186,1629600
1992-07-20,10.750000,11.093750,10.531250,10.531250,5.383463,2343600
1992-07-27,10.531250,11.000000,10.531250,10.937500,5.591139,1185600
1992-08-03,10.937500,10.937500,10.656250,10.718750,5.479315,1899200
1992-08-10,10.625000,10.812500,10.531250,10.781250,5.511264,748000
1992-08-17,10.750000,10.937500,10.625000,10.687500,5.463337,1107600
1992-08-24,10.625000,10.718750,10.500000,10.687500,5.497560,1336800
1992-08-31,10.593750,11.093750,10.531250,10.937500,5.626160,1625200
1992-09-07,10.906250,11.187500,10.875000,11.125000,5.722606,1150800
1992-09-14,11.187500,11.218750,10.906250,11.125000,5.722606,1460800
1992-09-21,11.093750,11.156250,11.000000,11.093750,5.706532,836400
1992-09-28,11.093750,11.468750,11.062500,11.281250,5.802976,1735200
1992-10-05,11.250000,11.500000,10.875000,11.437500,5.883356,1897600
1992-10-12,11.437500,11.625000,11.343750,11.562500,5.947655,1679200
1992-10-19,11.562500,12.093750,11.250000,11.468750,5.899429,2793200
1992-10-26,11.406250,11.531250,11.312500,11.437500,5.883356,1184000
1992-11-02,11.406250,11.718750,11.406250,11.625000,5.979801,1257600
1992-11-09,11.656250,11.687500,11.250000,11.375000,5.851203,1869600
1992-11-16,11.343750,11.593750,11.250000,11.437500,5.883356,1341600
1992-11-23,11.468750,11.593750,11.437500,11.531250,5.966988,856400
1992-11-30,11.531250,11.656250,11.375000,11.531250,5.966988,1080400
1992-12-07,11.562500,11.812500,11.406250,11.468750,5.934646,1575600
1992-12-14,11.468750,12.031250,11.312500,12.000000,6.209551,2491600
1992-12-21,12.000000,12.000000,11.593750,11.656250,6.031670,1359600
1992-12-28,11.687500,11.843750,11.562500,11.750000,6.080184,852400
1993-01-04,11.750000,12.093750,11.625000,11.781250,6.096353,3403600
1993-01-11,11.812500,12.125000,11.718750,12.062500,6.241889,2227200
1993-01-18,12.062500,12.062500,11.718750,11.906250,6.161035,1894400
1993-01-25,11.937500,12.281250,11.843750,12.062500,6.241889,1733200
1993-02-01,12.031250,12.625000,12.031250,12.593750,6.516791,2601600
1993-02-08,12.531250,12.656250,12.187500,12.281250,6.355082,1966800
1993-02-15,12.343750,12.937500,12.125000,12.875000,6.662329,1600000
1993-02-22,12.812500,13.156250,12.656250,13.093750,6.775519,2138800
1993-03-01,13.125000,13.687500,13.000000,13.593750,7.071321,2072400
1993-03-08,13.625000,13.968750,13.156250,13.218750,6.876254,2152800
1993-03-15,13.250000,13.812500,13.187500,13.718750,7.136351,1858800
1993-03-22,13.562500,13.656250,13.156250,13.250000,6.892509,1446800
1993-03-29,13.281250,13.500000,13.125000,13.250000,6.892509,1554400
1993-04-05,13.218750,13.531250,12.375000,12.500000,6.502367,2876800
1993-04-12,12.812500,13.281250,12.750000,13.218750,6.876254,2628000
1993-04-19,13.187500,13.218750,12.656250,12.718750,6.616159,2114400
1993-04-26,12.750000,13.093750,12.687500,12.843750,6.681180,2449200
1993-05-03,12.812500,13.375000,12.781250,13.281250,6.908763,2076400
1993-05-10,13.250000,13.375000,13.031250,13.187500,6.859999,1719600
1993-05-17,13.031250,13.343750,12.812500,13.250000,6.892509,1432800
1993-05-24,13.281250,13.468750,13.156250,13.250000,6.927969,943200
1993-05-31,13.312500,13.656250,12.656250,12.718750,6.650198,3247600
1993-06-07,12.781250,12.875000,12.250000,12.468750,6.519481,1906800
1993-06-14,12.500000,12.531250,12.187500,12.187500,6.372426,1865600
1993-06-21,12.218750,12.437500,11.437500,11.781250,6.160012,5561200
1993-06-28,11.937500,11.968750,11.531250,11.593750,6.061975,3676000
1993-07-05,11.593750,11.750000,11.281250,11.687500,6.110993,1934800
1993-07-12,11.593750,11.718750,11.281250,11.468750,5.996617,2607600
1993-07-19,11.468750,11.468750,10.906250,11.000000,5.751523,3696000
1993-07-26,11.000000,11.218750,10.875000,11.125000,5.816881,2955200
1993-08-02,11.125000,11.781250,11.093750,11.625000,6.078312,3983200
1993-08-09,11.656250,11.750000,11.406250,11.468750,5.996617,1879600
1993-08-16,11.531250,11.968750,11.406250,11.687500,6.110993,4258000
1993-08-23,11.718750,11.875000,11.656250,11.875000,6.248391,2080400
1993-08-30,11.875000,12.625000,11.812500,12.500000,6.577252,2877600
1993-09-06,12.468750,12.750000,12.406250,12.718750,6.692355,1639600
1993-09-13,12.750000,12.968750,12.687500,12.750000,6.708800,2354400
1993-09-20,12.781250,12.812500,12.406250,12.468750,6.560808,1984000
1993-09-27,12.531250,12.718750,12.375000,12.500000,6.577252,1561200
1993-10-04,12.500000,12.687500,12.468750,12.687500,6.675912,966000
1993-10-11,12.687500,13.468750,12.562500,13.406250,7.054105,1885200
1993-10-18,13.406250,13.562500,13.281250,13.468750,7.086990,2238400
1993-10-25,13.406250,13.687500,13.250000,13.250000,6.971887,2062400
1993-11-01,13.281250,13.468750,13.062500,13.437500,7.070546,1872800
1993-11-08,13.437500,13.593750,13.156250,13.218750,6.955446,2064800
1993-11-15,13.187500,13.593750,13.125000,13.343750,7.021217,2126400
1993-11-22,13.343750,13.437500,12.781250,12.875000,6.813224,2046000
1993-11-29,12.906250,12.906250,12.500000,12.625000,6.680933,2212400
1993-12-06,12.625000,12.718750,12.468750,12.531250,6.631320,1682800
1993-12-13,12.468750,12.625000,12.250000,12.562500,6.647860,2265600
1993-12-20,12.500000,12.500000,12.281250,12.312500,6.515564,1548400
1993-12-27,12.312500,12.312500,12.156250,12.250000,6.482486,1441600
1994-01-03,12.218750,12.312500,11.781250,12.125000,6.416338,2290800
1994-01-10,12.156250,12.406250,12.000000,12.000000,6.350194,2064800
1994-01-17,11.937500,12.156250,11.843750,12.031250,6.366730,2184400
1994-01-24,12.031250,12.312500,12.000000,12.156250,6.432878,2386800
1994-01-31,12.187500,12.281250,11.968750,12.156250,6.432878,2116800
1994-02-07,12.000000,12.281250,11.906250,12.156250,6.432878,3237600
1994-02-14,12.187500,13.125000,12.156250,12.718750,6.730546,3290400
1994-02-21,12.843750,13.375000,12.656250,12.750000,6.787102,2130800
1994-02-28,12.750000,13.000000,12.437500,12.468750,6.637385,2661600
1994-03-07,12.531250,12.531250,12.281250,12.375000,6.587480,1761200
1994-03-14,12.437500,12.468750,12.156250,12.312500,6.554214,2180000
1994-03-21,12.000000,12.156250,11.468750,11.500000,6.121703,4033600
1994-03-28,11.562500,11.687500,11.437500,11.593750,6.171605,2476800
1994-04-04,11.531250,11.625000,11.375000,11.531250,6.138335,2736400
1994-04-11,11.531250,11.687500,11.375000,11.375000,6.055160,1486800
1994-04-18,11.437500,11.437500,10.812500,11.312500,6.021888,2261600
1994-04-25,11.281250,11.500000,11.156250,11.156250,5.938712,1725600
1994-05-02,11.187500,11.187500,10.812500,11.031250,5.872175,2985200
1994-05-09,11.031250,11.093750,10.843750,10.968750,5.838903,2664000
1994-05-16,10.937500,10.937500,10.406250,10.406250,5.539474,2532000
1994-05-23,10.562500,10.875000,10.531250,10.812500,5.795933,2987600
1994-05-30,10.812500,10.968750,10.531250,10.875000,5.829432,2576000
1994-06-06,10.937500,11.062500,10.500000,10.781250,5.779181,2991600
1994-06-13,10.781250,11.125000,10.656250,10.937500,5.862937,3311200
1994-06-20,11.000000,11.375000,10.937500,11.093750,5.946694,2243200
1994-06-27,11.062500,11.187500,10.750000,10.906250,5.846185,2123200
1994-07-04,10.968750,10.968750,10.656250,10.750000,5.762430,1215200
1994-07-11,10.750000,10.750000,10.281250,10.531250,5.645168,3499600
1994-07-18,10.656250,10.656250,10.406250,10.562500,5.661926,2672400
1994-07-25,10.500000,10.625000,10.375000,10.593750,5.678673,1563200
1994-08-01,10.531250,10.968750,10.375000,10.812500,5.795933,2786400
1994-08-08,10.781250,11.250000,10.656250,11.187500,5.996946,3963600
1994-08-15,11.281250,11.812500,11.031250,11.781250,6.315217,3643200
1994-08-22,11.625000,11.968750,11.625000,11.937500,6.398975,4448800
1994-08-29,11.937500,12.000000,11.406250,11.500000,6.207270,2142400
1994-09-05,11.562500,11.562500,11.000000,11.156250,6.021723,1204400
1994-09-12,11.156250,11.437500,11.031250,11.187500,6.038592,2305200
1994-09-19,11.250000,11.312500,10.968750,11.062500,5.971123,1211600
1994-09-26,11.093750,11.406250,11.031250,11.250000,6.072328,1707600
1994-10-03,11.312500,11.437500,11.125000,11.406250,6.156662,1252800
1994-10-10,11.437500,11.656250,11.312500,11.406250,6.156662,1549200
1994-10-17,11.343750,11.875000,11.281250,11.781250,6.359075,2751600
1994-10-24,11.937500,12.125000,11.781250,11.968750,6.460281,2326400
1994-10-31,11.968750,12.093750,11.656250,11.812500,6.375945,2614800
1994-11-07,11.750000,11.968750,11.718750,11.781250,6.359075,1683600
1994-11-14,11.781250,11.875000,11.593750,11.875000,6.409677,3197600
1994-11-21,11.937500,11.968750,11.468750,11.500000,6.250378,1986000
1994-11-28,11.531250,11.906250,11.531250,11.750000,6.386250,2832800
1994-12-05,11.750000,11.812500,11.656250,11.687500,6.352284,1374800
1994-12-12,11.718750,12.093750,11.687500,12.000000,6.522131,3048400
1994-12-19,11.937500,12.406250,11.937500,12.218750,6.641023,2925600
1994-12-26,12.250000,12.312500,12.093750,12.093750,6.573082,736800
1995-01-02,12.093750,12.406250,12.093750,12.250000,6.658006,1698400
1995-01-09,12.281250,12.500000,12.187500,12.468750,6.776900,2308000
1995-01-16,12.468750,12.468750,12.125000,12.250000,6.658006,2002000
1995-01-23,12.187500,12.437500,12.156250,12.187500,6.624036,1015200
1995-01-30,12.218750,12.437500,12.093750,12.375000,6.725945,1768000
1995-02-06,12.437500,12.781250,12.281250,12.687500,6.895792,2820800
1995-02-13,12.687500,12.937500,12.156250,12.406250,6.742932,5174800
1995-02-20,12.406250,12.437500,12.250000,12.312500,6.735982,2692400
1995-02-27,12.281250,12.281250,12.062500,12.093750,6.616306,2060400
1995-03-06,12.156250,12.250000,12.000000,12.125000,6.633403,2132000
1995-03-13,12.125000,12.875000,12.093750,12.812500,7.009523,3820000
1995-03-20,12.781250,13.093750,12.718750,12.937500,7.077910,2514400
1995-03-27,12.968750,13.093750,12.531250,12.781250,6.992426,2326400
1995-04-03,12.750000,13.156250,12.718750,13.031250,7.129197,1738400
1995-04-10,12.968750,13.500000,12.937500,13.437500,7.351447,1670400
1995-04-17,13.500000,13.531250,13.125000,13.406250,7.334353,4268800
1995-04-24,13.375000,13.437500,13.093750,13.125000,7.180484,2413200
1995-05-01,13.156250,13.187500,12.781250,12.812500,7.009523,2658000
1995-05-08,12.812500,13.156250,12.781250,13.031250,7.129197,2054400
1995-05-15,13.062500,13.125000,12.656250,12.656250,6.924039,1862400
1995-05-22,12.687500,12.906250,12.531250,12.625000,6.950276,2758800
1995-05-29,12.625000,12.968750,12.593750,12.937500,7.122314,1772800
1995-06-05,12.968750,13.187500,12.875000,12.875000,7.087907,1274000
1995-06-12,12.875000,13.437500,12.781250,13.343750,7.345964,1991200
1995-06-19,13.375000,13.875000,13.250000,13.781250,7.586816,3148400
1995-06-26,13.718750,13.968750,13.687500,13.812500,7.604019,1979600
1995-07-03,13.750000,13.875000,13.687500,13.812500,7.604019,1092000
1995-07-10,13.781250,13.875000,13.406250,13.593750,7.483594,2051200
1995-07-17,13.531250,14.375000,13.437500,14.187500,7.810461,3574400
1995-07-24,14.187500,14.468750,14.187500,14.343750,7.896482,1501600
1995-07-31,14.343750,14.593750,14.250000,14.562500,8.016909,1709600
1995-08-07,14.593750,14.750000,14.125000,14.531250,7.999701,2862400
1995-08-14,14.562500,14.718750,14.468750,14.718750,8.102922,1566000
1995-08-21,14.750000,15.093750,14.656250,15.000000,8.257760,2214000
1995-08-28,15.062500,15.187500,14.937500,15.000000,8.308451,1169600
1995-09-04,15.062500,15.156250,14.968750,15.156250,8.394999,749200
1995-09-11,15.218750,15.875000,15.218750,15.781250,8.741183,3021200
1995-09-18,15.750000,16.187500,15.687500,15.875000,8.793108,3336800
1995-09-25,15.812500,16.218750,15.656250,16.093750,8.914277,2062800
1995-10-02,16.062500,16.718750,16.000000,16.656250,9.225844,1798000
1995-10-09,16.687500,16.843750,16.156250,16.343750,9.052750,2908800
1995-10-16,16.406250,16.968750,15.625000,15.687500,8.689257,3548400
1995-10-23,15.625000,15.625000,15.000000,15.062500,8.343072,4003200
1995-10-30,15.125000,15.156250,14.750000,14.843750,8.221905,2352000
1995-11-06,14.812500,15.093750,14.781250,14.937500,8.273834,3208800
1995-11-13,14.875000,15.343750,14.781250,15.187500,8.412307,3594800
1995-11-20,15.156250,15.437500,15.156250,15.312500,8.531793,1489600
1995-11-27,15.406250,15.875000,15.156250,15.750000,8.775560,2602000
1995-12-04,15.812500,16.500000,15.656250,16.187500,9.019323,2710800
1995-12-11,16.250000,16.968750,16.093750,16.812500,9.367562,2760400
